,p_low,entropy_max,area_max,alpha,accuracy_conf,inconclusive_rate,precision_conf,recall_conf,f1_conf,counts_neg,counts_pos,counts_inc
399,0.24,2.2,0.15,0.7,0.7724867724867724,0.622,0.5357142857142857,0.3333333333333333,0.410958904109589,161,28,311
400,0.24,2.6,,0.3,0.7232142857142857,0.552,0.49206349206349204,0.5081967213114754,0.5,161,63,276
401,0.24,2.6,,0.4,0.7232142857142857,0.552,0.49206349206349204,0.5081967213114754,0.5,161,63,276
402,0.24,2.6,,0.5,0.7232142857142857,0.552,0.49206349206349204,0.5081967213114754,0.5,161,63,276
403,0.24,2.6,,0.6,0.7232142857142857,0.552,0.49206349206349204,0.5081967213114754,0.5,161,63,276
404,0.24,2.6,,0.7,0.7232142857142857,0.552,0.49206349206349204,0.5081967213114754,0.5,161,63,276
405,0.24,2.6,0.3,0.3,0.7232142857142857,0.552,0.49206349206349204,0.5081967213114754,0.5,161,63,276
406,0.24,2.6,0.3,0.4,0.7232142857142857,0.552,0.49206349206349204,0.5081967213114754,0.5,161,63,276
407,0.24,2.6,0.3,0.5,0.7232142857142857,0.552,0.49206349206349204,0.5081967213114754,0.5,161,63,276
408,0.24,2.6,0.3,0.6,0.7232142857142857,0.552,0.49206349206349204,0.5081967213114754,0.5,161,63,276
409,0.24,2.6,0.3,0.7,0.7232142857142857,0.552,0.49206349206349204,0.5081967213114754,0.5,161,63,276
410,0.24,2.6,0.25,0.3,0.7232142857142857,0.552,0.49206349206349204,0.5081967213114754,0.5,161,63,276
411,0.24,2.6,0.25,0.4,0.7232142857142857,0.552,0.49206349206349204,0.5081967213114754,0.5,161,63,276
412,0.24,2.6,0.25,0.5,0.7232142857142857,0.552,0.49206349206349204,0.5081967213114754,0.5,161,63,276
413,0.24,2.6,0.25,0.6,0.7232142857142857,0.552,0.49206349206349204,0.5081967213114754,0.5,161,63,276
414,0.24,2.6,0.25,0.7,0.7232142857142857,0.552,0.49206349206349204,0.5081967213114754,0.5,161,63,276
415,0.24,2.6,0.2,0.3,0.7235023041474654,0.566,0.4642857142857143,0.4642857142857143,0.4642857142857143,161,56,283
416,0.24,2.6,0.2,0.4,0.7207207207207207,0.556,0.47540983606557374,0.4915254237288136,0.48333333333333334,161,61,278
417,0.24,2.6,0.2,0.5,0.7232142857142857,0.552,0.49206349206349204,0.5081967213114754,0.5,161,63,276
418,0.24,2.6,0.2,0.6,0.7232142857142857,0.552,0.49206349206349204,0.5081967213114754,0.5,161,63,276
419,0.24,2.6,0.2,0.7,0.7232142857142857,0.552,0.49206349206349204,0.5081967213114754,0.5,161,63,276
420,0.24,2.6,0.15,0.3,0.764102564102564,0.61,0.5294117647058824,0.375,0.43902439024390244,161,34,305
421,0.24,2.6,0.15,0.4,0.7311320754716981,0.576,0.47058823529411764,0.4444444444444444,0.45714285714285713,161,51,288
422,0.24,2.6,0.15,0.5,0.7194570135746606,0.558,0.4666666666666667,0.4827586206896552,0.4745762711864407,161,60,279
423,0.24,2.6,0.15,0.6,0.7219730941704036,0.554,0.4838709677419355,0.5,0.4918032786885246,161,62,277
424,0.24,2.6,0.15,0.7,0.7232142857142857,0.552,0.49206349206349204,0.5081967213114754,0.5,161,63,276
425,0.24,3.0,,0.3,0.7074829931972789,0.412,0.5789473684210527,0.719626168224299,0.6416666666666667,161,133,206
426,0.24,3.0,,0.4,0.7074829931972789,0.412,0.5789473684210527,0.719626168224299,0.6416666666666667,161,133,206
427,0.24,3.0,,0.5,0.7074829931972789,0.412,0.5789473684210527,0.719626168224299,0.6416666666666667,161,133,206
428,0.24,3.0,,0.6,0.7074829931972789,0.412,0.5789473684210527,0.719626168224299,0.6416666666666667,161,133,206
429,0.24,3.0,,0.7,0.7074829931972789,0.412,0.5789473684210527,0.719626168224299,0.6416666666666667,161,133,206
430,0.24,3.0,0.3,0.3,0.7073170731707317,0.426,0.5714285714285714,0.7058823529411765,0.631578947368421,161,126,213
431,0.24,3.0,0.3,0.4,0.7074829931972789,0.412,0.5789473684210527,0.719626168224299,0.6416666666666667,161,133,206
432,0.24,3.0,0.3,0.5,0.7074829931972789,0.412,0.5789473684210527,0.719626168224299,0.6416666666666667,161,133,206
433,0.24,3.0,0.3,0.6,0.7074829931972789,0.412,0.5789473684210527,0.719626168224299,0.6416666666666667,161,133,206
434,0.24,3.0,0.3,0.7,0.7074829931972789,0.412,0.5789473684210527,0.719626168224299,0.6416666666666667,161,133,206
435,0.24,3.0,0.25,0.3,0.6961538461538461,0.48,0.5050505050505051,0.625,0.5586592178770949,161,99,240
436,0.24,3.0,0.25,0.4,0.7054794520547946,0.416,0.5725190839694656,0.7142857142857143,0.635593220338983,161,131,208
437,0.24,3.0,0.25,0.5,0.7074829931972789,0.412,0.5789473684210527,0.719626168224299,0.6416666666666667,161,133,206
438,0.24,3.0,0.25,0.6,0.7074829931972789,0.412,0.5789473684210527,0.719626168224299,0.6416666666666667,161,133,206
439,0.24,3.0,0.25,0.7,0.7074829931972789,0.412,0.5789473684210527,0.719626168224299,0.6416666666666667,161,133,206
440,0.24,3.0,0.2,0.3,0.7142857142857143,0.538,0.4857142857142857,0.53125,0.5074626865671642,161,70,269
441,0.24,3.0,0.2,0.4,0.7003891050583657,0.486,0.5104166666666666,0.620253164556962,0.56,161,96,243
442,0.24,3.0,0.2,0.5,0.7058823529411765,0.422,0.5703125,0.7087378640776699,0.6320346320346321,161,128,211
443,0.24,3.0,0.2,0.6,0.7074829931972789,0.412,0.5789473684210527,0.719626168224299,0.6416666666666667,161,133,206
444,0.24,3.0,0.2,0.7,0.7074829931972789,0.412,0.5789473684210527,0.719626168224299,0.6416666666666667,161,133,206
445,0.24,3.0,0.15,0.3,0.7614213197969543,0.606,0.5277777777777778,0.3877551020408163,0.4470588235294118,161,36,303
446,0.24,3.0,0.15,0.4,0.7056277056277056,0.538,0.45714285714285713,0.5161290322580645,0.48484848484848486,161,70,269
447,0.24,3.0,0.15,0.5,0.6937984496124031,0.484,0.4948453608247423,0.6153846153846154,0.5485714285714286,161,97,242
448,0.24,3.0,0.15,0.6,0.6985815602836879,0.436,0.5454545454545454,0.6875,0.6082949308755761,161,121,218
449,0.24,3.0,0.15,0.7,0.7054794520547946,0.416,0.5725190839694656,0.7142857142857143,0.635593220338983,161,131,208
450,0.24,3.4,,0.3,0.7704545454545455,0.12,0.7455197132616488,0.8739495798319328,0.804642166344294,161,279,60
451,0.24,3.4,,0.4,0.7704545454545455,0.12,0.7455197132616488,0.8739495798319328,0.804642166344294,161,279,60
452,0.24,3.4,,0.5,0.7704545454545455,0.12,0.7455197132616488,0.8739495798319328,0.804642166344294,161,279,60
453,0.24,3.4,,0.6,0.7704545454545455,0.12,0.7455197132616488,0.8739495798319328,0.804642166344294,161,279,60
454,0.24,3.4,,0.7,0.7704545454545455,0.12,0.7455197132616488,0.8739495798319328,0.804642166344294,161,279,60
455,0.24,3.4,0.3,0.3,0.7039473684210527,0.392,0.5804195804195804,0.7345132743362832,0.6484375,161,143,196
456,0.24,3.4,0.3,0.4,0.751269035532995,0.212,0.7081545064377682,0.8461538461538461,0.7710280373831776,161,233,106
457,0.24,3.4,0.3,0.5,0.7729357798165137,0.128,0.7490909090909091,0.8728813559322034,0.8062622309197651,161,275,64
458,0.24,3.4,0.3,0.6,0.7704545454545455,0.12,0.7455197132616488,0.8739495798319328,0.804642166344294,161,279,60
459,0.24,3.4,0.3,0.7,0.7704545454545455,0.12,0.7455197132616488,0.8739495798319328,0.804642166344294,161,279,60
460,0.24,3.4,0.25,0.3,0.6954887218045113,0.468,0.5142857142857142,0.6428571428571429,0.5714285714285714,161,105,234
461,0.24,3.4,0.25,0.4,0.7189349112426036,0.324,0.632768361581921,0.7887323943661971,0.7021943573667712,161,177,162
462,0.24,3.4,0.25,0.5,0.7644230769230769,0.168,0.7333333333333333,0.8617511520737328,0.7923728813559322,161,255,84
463,0.24,3.4,0.25,0.6,0.771689497716895,0.124,0.7472924187725631,0.8734177215189873,0.8054474708171206,161,277,62
464,0.24,3.4,0.25,0.7,0.7704545454545455,0.12,0.7455197132616488,0.8739495798319328,0.804642166344294,161,279,60
465,0.24,3.4,0.2,0.3,0.7142857142857143,0.538,0.4857142857142857,0.53125,0.5074626865671642,161,70,269
466,0.24,3.4,0.2,0.4,0.6928838951310862,0.466,0.5094339622641509,0.6428571428571429,0.5684210526315789,161,106,233
467,0.24,3.4,0.2,0.5,0.7223880597014926,0.33,0.6379310344827587,0.7872340425531915,0.7047619047619048,161,174,165
468,0.24,3.4,0.2,0.6,0.7585365853658537,0.18,0.7228915662650602,0.8571428571428571,0.7843137254901961,161,249,90
469,0.24,3.4,0.2,0.7,0.769406392694064,0.124,0.7436823104693141,0.8728813559322034,0.8031189083820662,161,277,62
470,0.24,3.4,0.15,0.3,0.7614213197969543,0.606,0.5277777777777778,0.3877551020408163,0.4470588235294118,161,36,303
471,0.24,3.4,0.15,0.4,0.7068965517241379,0.536,0.4647887323943662,0.5238095238095238,0.4925373134328358,161,71,268
472,0.24,3.4,0.15,0.5,0.6925925925925925,0.46,0.5137614678899083,0.6511627906976745,0.5743589743589743,161,109,230
473,0.24,3.4,0.15,0.6,0.7176470588235294,0.32,0.6312849162011173,0.7902097902097902,0.7018633540372671,161,179,160
474,0.24,3.4,0.15,0.7,0.7673860911270983,0.166,0.73828125,0.863013698630137,0.7957894736842105,161,256,83
475,0.24,3.8,,0.3,0.792,0.0,0.7817109144542773,0.8983050847457628,0.8359621451104101,161,339,0
476,0.24,3.8,,0.4,0.792,0.0,0.7817109144542773,0.8983050847457628,0.8359621451104101,161,339,0
477,0.24,3.8,,0.5,0.792,0.0,0.7817109144542773,0.8983050847457628,0.8359621451104101,161,339,0
478,0.24,3.8,,0.6,0.792,0.0,0.7817109144542773,0.8983050847457628,0.8359621451104101,161,339,0
479,0.24,3.8,,0.7,0.792,0.0,0.7817109144542773,0.8983050847457628,0.8359621451104101,161,339,0
480,0.24,3.8,0.3,0.3,0.7039473684210527,0.392,0.5804195804195804,0.7345132743362832,0.6484375,161,143,196
481,0.24,3.8,0.3,0.4,0.7518796992481203,0.202,0.7100840336134454,0.8492462311557789,0.7734553775743707,161,238,101
482,0.24,3.8,0.3,0.5,0.7861635220125787,0.046,0.7721518987341772,0.8905109489051095,0.8271186440677966,161,316,23
483,0.24,3.8,0.3,0.6,0.7903225806451613,0.008,0.7791044776119403,0.8969072164948454,0.8338658146964856,161,335,4
484,0.24,3.8,0.3,0.7,0.7915831663326653,0.002,0.7810650887573964,0.8979591836734694,0.8354430379746836,161,338,1
485,0.24,3.8,0.25,0.3,0.6954887218045113,0.468,0.5142857142857142,0.6428571428571429,0.5714285714285714,161,105,234
486,0.24,3.8,0.25,0.4,0.7189349112426036,0.324,0.632768361581921,0.7887323943661971,0.7021943573667712,161,177,162
487,0.24,3.8,0.25,0.5,0.7711670480549199,0.126,0.7463768115942029,0.8728813559322034,0.8046875,161,276,63
488,0.24,3.8,0.25,0.6,0.790224032586558,0.018,0.7787878787878788,0.8954703832752613,0.833063209076175,161,330,9
489,0.24,3.8,0.25,0.7,0.7915831663326653,0.002,0.7810650887573964,0.8979591836734694,0.8354430379746836,161,338,1
490,0.24,3.8,0.2,0.3,0.7142857142857143,0.538,0.4857142857142857,0.53125,0.5074626865671642,161,70,269
491,0.24,3.8,0.2,0.4,0.6928838951310862,0.466,0.5094339622641509,0.6428571428571429,0.5684210526315789,161,106,233
492,0.24,3.8,0.2,0.5,0.7210682492581603,0.326,0.6363636363636364,0.7887323943661971,0.7044025157232704,161,176,163
493,0.24,3.8,0.2,0.6,0.7649769585253456,0.132,0.7362637362637363,0.8701298701298701,0.7976190476190477,161,273,66
494,0.24,3.8,0.2,0.7,0.7890466531440162,0.014,0.7771084337349398,0.8958333333333334,0.832258064516129,161,332,7
495,0.24,3.8,0.15,0.3,0.7614213197969543,0.606,0.5277777777777778,0.3877551020408163,0.4470588235294118,161,36,303
496,0.24,3.8,0.15,0.4,0.7068965517241379,0.536,0.4647887323943662,0.5238095238095238,0.4925373134328358,161,71,268
497,0.24,3.8,0.15,0.5,0.6925925925925925,0.46,0.5137614678899083,0.6511627906976745,0.5743589743589743,161,109,230
498,0.24,3.8,0.15,0.6,0.717201166180758,0.314,0.6318681318681318,0.7931034482758621,0.7033639143730887,161,182,157
499,0.24,3.8,0.15,0.7,0.7797356828193832,0.092,0.7610921501706485,0.8814229249011858,0.8168498168498168,161,293,46
500,0.26,2.2,,0.3,0.7731958762886598,0.612,0.56,0.2978723404255319,0.3888888888888889,169,25,306
501,0.26,2.2,,0.4,0.7731958762886598,0.612,0.56,0.2978723404255319,0.3888888888888889,169,25,306
502,0.26,2.2,,0.5,0.7731958762886598,0.612,0.56,0.2978723404255319,0.3888888888888889,169,25,306
503,0.26,2.2,,0.6,0.7731958762886598,0.612,0.56,0.2978723404255319,0.3888888888888889,169,25,306
504,0.26,2.2,,0.7,0.7731958762886598,0.612,0.56,0.2978723404255319,0.3888888888888889,169,25,306
505,0.26,2.2,0.3,0.3,0.7731958762886598,0.612,0.56,0.2978723404255319,0.3888888888888889,169,25,306
506,0.26,2.2,0.3,0.4,0.7731958762886598,0.612,0.56,0.2978723404255319,0.3888888888888889,169,25,306
507,0.26,2.2,0.3,0.5,0.7731958762886598,0.612,0.56,0.2978723404255319,0.3888888888888889,169,25,306
508,0.26,2.2,0.3,0.6,0.7731958762886598,0.612,0.56,0.2978723404255319,0.3888888888888889,169,25,306
509,0.26,2.2,0.3,0.7,0.7731958762886598,0.612,0.56,0.2978723404255319,0.3888888888888889,169,25,306
510,0.26,2.2,0.25,0.3,0.7731958762886598,0.612,0.56,0.2978723404255319,0.3888888888888889,169,25,306
511,0.26,2.2,0.25,0.4,0.7731958762886598,0.612,0.56,0.2978723404255319,0.3888888888888889,169,25,306
512,0.26,2.2,0.25,0.5,0.7731958762886598,0.612,0.56,0.2978723404255319,0.3888888888888889,169,25,306
513,0.26,2.2,0.25,0.6,0.7731958762886598,0.612,0.56,0.2978723404255319,0.3888888888888889,169,25,306
514,0.26,2.2,0.25,0.7,0.7731958762886598,0.612,0.56,0.2978723404255319,0.3888888888888889,169,25,306
515,0.26,2.2,0.2,0.3,0.7731958762886598,0.612,0.56,0.2978723404255319,0.3888888888888889,169,25,306
516,0.26,2.2,0.2,0.4,0.7731958762886598,0.612,0.56,0.2978723404255319,0.3888888888888889,169,25,306
517,0.26,2.2,0.2,0.5,0.7731958762886598,0.612,0.56,0.2978723404255319,0.3888888888888889,169,25,306
518,0.26,2.2,0.2,0.6,0.7731958762886598,0.612,0.56,0.2978723404255319,0.3888888888888889,169,25,306
519,0.26,2.2,0.2,0.7,0.7731958762886598,0.612,0.56,0.2978723404255319,0.3888888888888889,169,25,306
520,0.26,2.2,0.15,0.3,0.7708333333333334,0.616,0.5217391304347826,0.26666666666666666,0.35294117647058826,169,23,308
521,0.26,2.2,0.15,0.4,0.772020725388601,0.614,0.5416666666666666,0.2826086956521739,0.37142857142857144,169,24,307
522,0.26,2.2,0.15,0.5,0.7731958762886598,0.612,0.56,0.2978723404255319,0.3888888888888889,169,25,306
523,0.26,2.2,0.15,0.6,0.7731958762886598,0.612,0.56,0.2978723404255319,0.3888888888888889,169,25,306
524,0.26,2.2,0.15,0.7,0.7731958762886598,0.612,0.56,0.2978723404255319,0.3888888888888889,169,25,306
525,0.26,2.6,,0.3,0.7333333333333333,0.55,0.5178571428571429,0.46774193548387094,0.4915254237288136,169,56,275
526,0.26,2.6,,0.4,0.7333333333333333,0.55,0.5178571428571429,0.46774193548387094,0.4915254237288136,169,56,275
527,0.26,2.6,,0.5,0.7333333333333333,0.55,0.5178571428571429,0.46774193548387094,0.4915254237288136,169,56,275
528,0.26,2.6,,0.6,0.7333333333333333,0.55,0.5178571428571429,0.46774193548387094,0.4915254237288136,169,56,275
529,0.26,2.6,,0.7,0.7333333333333333,0.55,0.5178571428571429,0.46774193548387094,0.4915254237288136,169,56,275
530,0.26,2.6,0.3,0.3,0.7333333333333333,0.55,0.5178571428571429,0.46774193548387094,0.4915254237288136,169,56,275
531,0.26,2.6,0.3,0.4,0.7333333333333333,0.55,0.5178571428571429,0.46774193548387094,0.4915254237288136,169,56,275
532,0.26,2.6,0.3,0.5,0.7333333333333333,0.55,0.5178571428571429,0.46774193548387094,0.4915254237288136,169,56,275
533,0.26,2.6,0.3,0.6,0.7333333333333333,0.55,0.5178571428571429,0.46774193548387094,0.4915254237288136,169,56,275
534,0.26,2.6,0.3,0.7,0.7333333333333333,0.55,0.5178571428571429,0.46774193548387094,0.4915254237288136,169,56,275
535,0.26,2.6,0.25,0.3,0.7333333333333333,0.55,0.5178571428571429,0.46774193548387094,0.4915254237288136,169,56,275
536,0.26,2.6,0.25,0.4,0.7333333333333333,0.55,0.5178571428571429,0.46774193548387094,0.4915254237288136,169,56,275
537,0.26,2.6,0.25,0.5,0.7333333333333333,0.55,0.5178571428571429,0.46774193548387094,0.4915254237288136,169,56,275
538,0.26,2.6,0.25,0.6,0.7333333333333333,0.55,0.5178571428571429,0.46774193548387094,0.4915254237288136,169,56,275
539,0.26,2.6,0.25,0.7,0.7333333333333333,0.55,0.5178571428571429,0.46774193548387094,0.4915254237288136,169,56,275
540,0.26,2.6,0.2,0.3,0.7339449541284404,0.564,0.4897959183673469,0.42105263157894735,0.4528301886792453,169,49,282
541,0.26,2.6,0.2,0.4,0.7309417040358744,0.554,0.5,0.45,0.47368421052631576,169,54,277
542,0.26,2.6,0.2,0.5,0.7333333333333333,0.55,0.5178571428571429,0.46774193548387094,0.4915254237288136,169,56,275
543,0.26,2.6,0.2,0.6,0.7333333333333333,0.55,0.5178571428571429,0.46774193548387094,0.4915254237288136,169,56,275
544,0.26,2.6,0.2,0.7,0.7333333333333333,0.55,0.5178571428571429,0.46774193548387094,0.4915254237288136,169,56,275
545,0.26,2.6,0.15,0.3,0.7638190954773869,0.602,0.5333333333333333,0.32653061224489793,0.4050632911392405,169,30,301
546,0.26,2.6,0.15,0.4,0.7417840375586855,0.574,0.5,0.4,0.4444444444444444,169,44,287
547,0.26,2.6,0.15,0.5,0.7297297297297297,0.556,0.49056603773584906,0.4406779661016949,0.4642857142857143,169,53,278
548,0.26,2.6,0.15,0.6,0.7321428571428571,0.552,0.509090909090909,0.45901639344262296,0.4827586206896552,169,55,276
549,0.26,2.6,0.15,0.7,0.7333333333333333,0.55,0.5178571428571429,0.46774193548387094,0.4915254237288136,169,56,275
550,0.26,3.0,,0.3,0.7142857142857143,0.412,0.592,0.6915887850467289,0.6379310344827587,169,125,206
551,0.26,3.0,,0.4,0.7142857142857143,0.412,0.592,0.6915887850467289,0.6379310344827587,169,125,206
552,0.26,3.0,,0.5,0.7142857142857143,0.412,0.592,0.6915887850467289,0.6379310344827587,169,125,206
553,0.26,3.0,,0.6,0.7142857142857143,0.412,0.592,0.6915887850467289,0.6379310344827587,169,125,206
554,0.26,3.0,,0.7,0.7142857142857143,0.412,0.592,0.6915887850467289,0.6379310344827587,169,125,206
555,0.26,3.0,0.3,0.3,0.7142857142857143,0.426,0.5847457627118644,0.6764705882352942,0.6272727272727273,169,118,213
556,0.26,3.0,0.3,0.4,0.7142857142857143,0.412,0.592,0.6915887850467289,0.6379310344827587,169,125,206
557,0.26,3.0,0.3,0.5,0.7142857142857143,0.412,0.592,0.6915887850467289,0.6379310344827587,169,125,206
558,0.26,3.0,0.3,0.6,0.7142857142857143,0.412,0.592,0.6915887850467289,0.6379310344827587,169,125,206
559,0.26,3.0,0.3,0.7,0.7142857142857143,0.412,0.592,0.6915887850467289,0.6379310344827587,169,125,206
560,0.26,3.0,0.25,0.3,0.7038461538461539,0.48,0.5164835164835165,0.5875,0.5497076023391813,169,91,240
561,0.26,3.0,0.25,0.4,0.7123287671232876,0.416,0.5853658536585366,0.6857142857142857,0.631578947368421,169,123,208
562,0.26,3.0,0.25,0.5,0.7142857142857143,0.412,0.592,0.6915887850467289,0.6379310344827587,169,125,206
563,0.26,3.0,0.25,0.6,0.7142857142857143,0.412,0.592,0.6915887850467289,0.6379310344827587,169,125,206
564,0.26,3.0,0.25,0.7,0.7142857142857143,0.412,0.592,0.6915887850467289,0.6379310344827587,169,125,206
565,0.26,3.0,0.2,0.3,0.7229437229437229,0.538,0.5,0.484375,0.49206349206349204,169,62,269
566,0.26,3.0,0.2,0.4,0.708171206225681,0.486,0.5227272727272727,0.5822784810126582,0.5508982035928144,169,88,243
567,0.26,3.0,0.2,0.5,0.71280276816609,0.422,0.5833333333333334,0.6796116504854369,0.6278026905829597,169,120,211
568,0.26,3.0,0.2,0.6,0.7142857142857143,0.412,0.592,0.6915887850467289,0.6379310344827587,169,125,206
569,0.26,3.0,0.2,0.7,0.7142857142857143,0.412,0.592,0.6915887850467289,0.6379310344827587,169,125,206
570,0.26,3.0,0.15,0.3,0.7611940298507462,0.598,0.53125,0.34,0.4146341463414634,169,32,299
571,0.26,3.0,0.15,0.4,0.7142857142857143,0.538,0.46774193548387094,0.46774193548387094,0.46774193548387094,169,62,269
572,0.26,3.0,0.15,0.5,0.7015503875968992,0.484,0.5056179775280899,0.5769230769230769,0.5389221556886228,169,89,242
573,0.26,3.0,0.15,0.6,0.7056737588652482,0.436,0.5575221238938053,0.65625,0.6028708133971292,169,113,218
574,0.26,3.0,0.15,0.7,0.7123287671232876,0.416,0.5853658536585366,0.6857142857142857,0.631578947368421,169,123,208
575,0.26,3.4,,0.3,0.775,0.12,0.7564575645756457,0.8613445378151261,0.8055009823182712,169,271,60
576,0.26,3.4,,0.4,0.775,0.12,0.7564575645756457,0.8613445378151261,0.8055009823182712,169,271,60
577,0.26,3.4,,0.5,0.775,0.12,0.7564575645756457,0.8613445378151261,0.8055009823182712,169,271,60
578,0.26,3.4,,0.6,0.775,0.12,0.7564575645756457,0.8613445378151261,0.8055009823182712,169,271,60
579,0.26,3.4,,0.7,0.775,0.12,0.7564575645756457,0.8613445378151261,0.8055009823182712,169,271,60
580,0.26,3.4,0.3,0.3,0.7105263157894737,0.392,0.5925925925925926,0.7079646017699115,0.6451612903225806,169,135,196
581,0.26,3.4,0.3,0.4,0.7563451776649747,0.212,0.72,0.8307692307692308,0.7714285714285715,169,225,106
582,0.26,3.4,0.3,0.5,0.7775229357798165,0.128,0.7602996254681648,0.8601694915254238,0.8071570576540755,169,267,64
583,0.26,3.4,0.3,0.6,0.775,0.12,0.7564575645756457,0.8613445378151261,0.8055009823182712,169,271,60
584,0.26,3.4,0.3,0.7,0.775,0.12,0.7564575645756457,0.8613445378151261,0.8055009823182712,169,271,60
585,0.26,3.4,0.25,0.3,0.7030075187969925,0.468,0.5257731958762887,0.6071428571428571,0.56353591160221,169,97,234
586,0.26,3.4,0.25,0.4,0.7248520710059172,0.324,0.6449704142011834,0.7676056338028169,0.7009646302250804,169,169,162
587,0.26,3.4,0.25,0.5,0.7692307692307693,0.168,0.7449392712550608,0.847926267281106,0.7931034482758621,169,247,84
588,0.26,3.4,0.25,0.6,0.776255707762557,0.124,0.758364312267658,0.8607594936708861,0.8063241106719368,169,269,62
589,0.26,3.4,0.25,0.7,0.775,0.12,0.7564575645756457,0.8613445378151261,0.8055009823182712,169,271,60
590,0.26,3.4,0.2,0.3,0.7229437229437229,0.538,0.5,0.484375,0.49206349206349204,169,62,269
591,0.26,3.4,0.2,0.4,0.700374531835206,0.466,0.5204081632653061,0.6071428571428571,0.5604395604395604,169,98,233
592,0.26,3.4,0.2,0.5,0.7283582089552239,0.33,0.6506024096385542,0.7659574468085106,0.7035830618892508,169,166,165
593,0.26,3.4,0.2,0.6,0.7634146341463415,0.18,0.7344398340248963,0.8428571428571429,0.7849223946784922,169,241,90
594,0.26,3.4,0.2,0.7,0.773972602739726,0.124,0.7546468401486989,0.8601694915254238,0.803960396039604,169,269,62
595,0.26,3.4,0.15,0.3,0.7611940298507462,0.598,0.53125,0.34,0.4146341463414634,169,32,299
596,0.26,3.4,0.15,0.4,0.7155172413793104,0.536,0.47619047619047616,0.47619047619047616,0.47619047619047616,169,63,268
597,0.26,3.4,0.15,0.5,0.7,0.46,0.5247524752475248,0.6162790697674418,0.5668449197860963,169,101,230
598,0.26,3.4,0.15,0.6,0.7235294117647059,0.32,0.6432748538011696,0.7692307692307693,0.7006369426751592,169,171,160
599,0.26,3.4,0.15,0.7,0.7721822541966427,0.166,0.75,0.8493150684931506,0.7965738758029979,169,248,83
600,0.26,3.8,,0.3,0.796,0.0,0.7915407854984894,0.888135593220339,0.8370607028753994,169,331,0
601,0.26,3.8,,0.4,0.796,0.0,0.7915407854984894,0.888135593220339,0.8370607028753994,169,331,0
602,0.26,3.8,,0.5,0.796,0.0,0.7915407854984894,0.888135593220339,0.8370607028753994,169,331,0
603,0.26,3.8,,0.6,0.796,0.0,0.7915407854984894,0.888135593220339,0.8370607028753994,169,331,0
604,0.26,3.8,,0.7,0.796,0.0,0.7915407854984894,0.888135593220339,0.8370607028753994,169,331,0
605,0.26,3.8,0.3,0.3,0.7105263157894737,0.392,0.5925925925925926,0.7079646017699115,0.6451612903225806,169,135,196
606,0.26,3.8,0.3,0.4,0.7568922305764411,0.202,0.7217391304347827,0.8341708542713567,0.7738927738927739,169,230,101
607,0.26,3.8,0.3,0.5,0.790356394129979,0.046,0.7824675324675324,0.8795620437956204,0.8281786941580757,169,308,23
608,0.26,3.8,0.3,0.6,0.7943548387096774,0.008,0.7889908256880734,0.8865979381443299,0.8349514563106796,169,327,4
609,0.26,3.8,0.3,0.7,0.7955911823647295,0.002,0.7909090909090909,0.8877551020408163,0.8365384615384616,169,330,1
610,0.26,3.8,0.25,0.3,0.7030075187969925,0.468,0.5257731958762887,0.6071428571428571,0.56353591160221,169,97,234
611,0.26,3.8,0.25,0.4,0.7248520710059172,0.324,0.6449704142011834,0.7676056338028169,0.7009646302250804,169,169,162
612,0.26,3.8,0.25,0.5,0.7757437070938215,0.126,0.7574626865671642,0.8601694915254238,0.8055555555555556,169,268,63
613,0.26,3.8,0.25,0.6,0.7942973523421588,0.018,0.7888198757763976,0.8850174216027874,0.8341543513957307,169,322,9
614,0.26,3.8,0.25,0.7,0.7955911823647295,0.002,0.7909090909090909,0.8877551020408163,0.8365384615384616,169,330,1
615,0.26,3.8,0.2,0.3,0.7229437229437229,0.538,0.5,0.484375,0.49206349206349204,169,62,269
616,0.26,3.8,0.2,0.4,0.700374531835206,0.466,0.5204081632653061,0.6071428571428571,0.5604395604395604,169,98,233
617,0.26,3.8,0.2,0.5,0.7270029673590505,0.326,0.6488095238095238,0.7676056338028169,0.7032258064516129,169,168,163
618,0.26,3.8,0.2,0.6,0.7695852534562212,0.132,0.7471698113207547,0.8571428571428571,0.7983870967741935,169,265,66
619,0.26,3.8,0.2,0.7,0.7931034482758621,0.014,0.7870370370370371,0.8854166666666666,0.8333333333333334,169,324,7
620,0.26,3.8,0.15,0.3,0.7611940298507462,0.598,0.53125,0.34,0.4146341463414634,169,32,299
621,0.26,3.8,0.15,0.4,0.7155172413793104,0.536,0.47619047619047616,0.47619047619047616,0.47619047619047616,169,63,268
622,0.26,3.8,0.15,0.5,0.7,0.46,0.5247524752475248,0.6162790697674418,0.5668449197860963,169,101,230
623,0.26,3.8,0.15,0.6,0.7230320699708455,0.314,0.6436781609195402,0.7724137931034483,0.7021943573667712,169,174,157
624,0.26,3.8,0.15,0.7,0.7841409691629956,0.092,0.7719298245614035,0.8695652173913043,0.8178438661710037,169,285,46
